Word	FREQcount	CDcount	FREQlow	Cdlow	SUBTLWF	Lg10WF	SUBTLCD	Lg10CD	syllable_count	stress_pattern	primary_stress_position	secondary_stress_position
Gu	20	11	2	2	0.39	1.3222	0.13	1.0792	1.0	1	1.0	
guerre	11	11	6	6	0.22	1.0792	0.13	1.0792	1.0	1	1.0	
gusts	11	11	8	8	0.22	1.0792	0.13	1.0792	1.0	1	1.0	
haired	12	11	12	11	0.24	1.1139	0.13	1.0792	1.0	1	1.0	
hissed	13	11	13	11	0.25	1.1461	0.13	1.0792	1.0	1	1.0	
hoc	13	11	9	8	0.25	1.1461	0.13	1.0792	1.0	1	1.0	
inns	15	11	14	11	0.29	1.2041	0.13	1.0792	1.0	1	1.0	
ire	14	11	14	11	0.27	1.1761	0.13	1.0792	1.0	1	1.0	
Janes	12	11	0	0	0.24	1.1139	0.13	1.0792	1.0	1	1.0	
jowls	16	11	12	9	0.31	1.2304	0.13	1.0792	1.0	1	1.0	
Kraft	43	11	1	1	0.84	1.6435	0.13	1.0792	1.0	1	1.0	
Laird	60	11	0	0	1.18	1.7853	0.13	1.0792	1.0	1	1.0	
loosed	12	11	12	11	0.24	1.1139	0.13	1.0792	1.0	1	1.0	
lulls	12	11	12	11	0.24	1.1139	0.13	1.0792	1.0	1	1.0	
Lux	13	11	3	3	0.25	1.1461	0.13	1.0792	1.0	1	1.0	
mains	12	11	12	11	0.24	1.1139	0.13	1.0792	1.0	1	1.0	
meld	12	11	12	11	0.24	1.1139	0.13	1.0792	1.0	1	1.0	
mire	22	11	15	10	0.43	1.3617	0.13	1.0792	1.0	1	1.0	
mirth	11	11	10	10	0.22	1.0792	0.13	1.0792	1.0	1	1.0	
Mos	15	11	7	4	0.29	1.2041	0.13	1.0792	1.0	1	1.0	
myrrh	13	11	9	8	0.25	1.1461	0.13	1.0792	1.0	1	1.0	
nav	16	11	10	7	0.31	1.2304	0.13	1.0792	1.0	1	1.0	
Nome	41	11	4	1	0.8	1.6232	0.13	1.0792	1.0	1	1.0	
norms	16	11	16	11	0.31	1.2304	0.13	1.0792	1.0	1	1.0	
nouns	13	11	12	10	0.25	1.1461	0.13	1.0792	1.0	1	1.0	
nymphs	29	11	27	10	0.57	1.4771	0.13	1.0792	1.0	1	1.0	
Ord	31	11	5	5	0.61	1.5051	0.13	1.0792	1.0	1	1.0	
Paine	141	11	1	1	2.76	2.1523	0.13	1.0792	1.0	1	1.0	
pained	13	11	12	10	0.25	1.1461	0.13	1.0792	1.0	1	1.0	
pales	11	11	11	11	0.22	1.0792	0.13	1.0792	1.0	1	1.0	
Pearce	88	11	1	1	1.73	1.9494	0.13	1.0792	1.0	1	1.0	
peered	11	11	11	11	0.22	1.0792	0.13	1.0792	1.0	1	1.0	
pelts	22	11	22	11	0.43	1.3617	0.13	1.0792	1.0	1	1.0	
Pic	29	11	9	8	0.57	1.4771	0.13	1.0792	1.0	1	1.0	
pinks	14	11	10	10	0.27	1.1761	0.13	1.0792	1.0	1	1.0	
piqued	12	11	12	11	0.24	1.1139	0.13	1.0792	1.0	1	1.0	
plumes	18	11	18	11	0.35	1.2788	0.13	1.0792	1.0	1	1.0	
polled	13	11	13	11	0.25	1.1461	0.13	1.0792	1.0	1	1.0	
Pon	17	11	7	6	0.33	1.2553	0.13	1.0792	1.0	1	1.0	
pooled	14	11	12	10	0.27	1.1761	0.13	1.0792	1.0	1	1.0	
prods	14	11	11	9	0.27	1.1761	0.13	1.0792	1.0	1	1.0	
prongs	13	11	13	11	0.25	1.1461	0.13	1.0792	1.0	1	1.0	
quads	13	11	12	10	0.25	1.1461	0.13	1.0792	1.0	1	1.0	
rales	17	11	13	10	0.33	1.2553	0.13	1.0792	1.0	1	1.0	
revved	12	11	12	11	0.24	1.1139	0.13	1.0792	1.0	1	1.0	
roasts	13	11	13	11	0.25	1.1461	0.13	1.0792	1.0	1	1.0	
roused	11	11	11	11	0.22	1.0792	0.13	1.0792	1.0	1	1.0	
sacs	12	11	11	10	0.24	1.1139	0.13	1.0792	1.0	1	1.0	
scads	12	11	7	6	0.24	1.1139	0.13	1.0792	1.0	1	1.0	
scrawl	12	11	12	11	0.24	1.1139	0.13	1.0792	1.0	1	1.0	
scuffed	11	11	10	10	0.22	1.0792	0.13	1.0792	1.0	1	1.0	
shard	37	11	36	10	0.73	1.5798	0.13	1.0792	1.0	1	1.0	
shill	14	11	13	10	0.27	1.1761	0.13	1.0792	1.0	1	1.0	
silt	17	11	16	11	0.33	1.2553	0.13	1.0792	1.0	1	1.0	
smears	12	11	12	11	0.24	1.1139	0.13	1.0792	1.0	1	1.0	
snags	12	11	10	10	0.24	1.1139	0.13	1.0792	1.0	1	1.0	
sneered	11	11	11	11	0.22	1.0792	0.13	1.0792	1.0	1	1.0	
sparse	11	11	9	9	0.22	1.0792	0.13	1.0792	1.0	1	1.0	
spewed	11	11	11	11	0.22	1.0792	0.13	1.0792	1.0	1	1.0	
spurned	11	11	11	11	0.22	1.0792	0.13	1.0792	1.0	1	1.0	
squats	12	11	12	11	0.24	1.1139	0.13	1.0792	1.0	1	1.0	
stooped	11	11	11	11	0.22	1.0792	0.13	1.0792	1.0	1	1.0	
swath	11	11	11	11	0.22	1.0792	0.13	1.0792	1.0	1	1.0	
swoosh	12	11	6	5	0.24	1.1139	0.13	1.0792	1.0	1	1.0	
tacked	11	11	10	10	0.22	1.0792	0.13	1.0792	1.0	1	1.0	
tenths	12	11	12	11	0.24	1.1139	0.13	1.0792	1.0	1	1.0	
thence	14	11	11	10	0.27	1.1761	0.13	1.0792	1.0	1	1.0	
throb	12	11	11	11	0.24	1.1139	0.13	1.0792	1.0	1	1.0	
tics	15	11	15	11	0.29	1.2041	0.13	1.0792	1.0	1	1.0	
togs	12	11	12	11	0.24	1.1139	0.13	1.0792	1.0	1	1.0	
Tosh	12	11	4	4	0.24	1.1139	0.13	1.0792	1.0	1	1.0	
tusk	13	11	10	9	0.25	1.1461	0.13	1.0792	1.0	1	1.0	
tusks	16	11	16	11	0.31	1.2304	0.13	1.0792	1.0	1	1.0	
wean	13	11	12	10	0.25	1.1461	0.13	1.0792	1.0	1	1.0	
weaned	12	11	11	10	0.24	1.1139	0.13	1.0792	1.0	1	1.0	
Welk	20	11	0	0	0.39	1.3222	0.13	1.0792	1.0	1	1.0	
Wight	12	11	3	3	0.24	1.1139	0.13	1.0792	1.0	1	1.0	
wised	11	11	11	11	0.22	1.0792	0.13	1.0792	1.0	1	1.0	
wove	12	11	12	11	0.24	1.1139	0.13	1.0792	1.0	1	1.0	
yaw	11	11	9	9	0.22	1.0792	0.13	1.0792	1.0	1	1.0	
Yip	64	11	4	2	1.25	1.8129	0.13	1.0792	1.0	1	1.0	
yule	19	11	10	5	0.37	1.301	0.13	1.0792	1.0	1	1.0	
alt	12	10	7	5	0.24	1.1139	0.12	1.0414	1.0	1	1.0	
ast	15	10	13	8	0.29	1.2041	0.12	1.0414	1.0	1	1.0	
aux	12	10	7	7	0.24	1.1139	0.12	1.0414	1.0	1	1.0	
Barr	12	10	0	0	0.24	1.1139	0.12	1.0414	1.0	1	1.0	
blitzed	10	10	9	9	0.2	1.0414	0.12	1.0414	1.0	1	1.0	
boff	19	10	16	10	0.37	1.301	0.12	1.0414	1.0	1	1.0	
booms	11	10	10	9	0.22	1.0792	0.12	1.0414	1.0	1	1.0	
boosts	11	10	11	10	0.22	1.0792	0.12	1.0414	1.0	1	1.0	
Breck	38	10	0	0	0.75	1.5911	0.12	1.0414	1.0	1	1.0	
bunched	10	10	10	10	0.2	1.0414	0.12	1.0414	1.0	1	1.0	
Choy	83	10	3	3	1.63	1.9243	0.12	1.0414	1.0	1	1.0	
clad	10	10	10	10	0.2	1.0414	0.12	1.0414	1.0	1	1.0	
clashed	11	10	11	10	0.22	1.0792	0.12	1.0414	1.0	1	1.0	
climes	10	10	10	10	0.2	1.0414	0.12	1.0414	1.0	1	1.0	
coms	15	10	12	8	0.29	1.2041	0.12	1.0414	1.0	1	1.0	
coons	26	10	23	8	0.51	1.4314	0.12	1.0414	1.0	1	1.0	
croc	60	10	58	10	1.18	1.7853	0.12	1.0414	1.0	1	1.0	
dammed	10	10	9	9	0.2	1.0414	0.12	1.0414	1.0	1	1.0	
deems	10	10	9	9	0.2	1.0414	0.12	1.0414	1.0	1	1.0	
dens	15	10	15	10	0.29	1.2041	0.12	1.0414	1.0	1	1.0	
dished	11	10	9	8	0.22	1.0792	0.12	1.0414	1.0	1	1.0	
dons	17	10	14	7	0.33	1.2553	0.12	1.0414	1.0	1	1.0	
dote	11	10	11	10	0.22	1.0792	0.12	1.0414	1.0	1	1.0	
dram	10	10	9	9	0.2	1.0414	0.12	1.0414	1.0	1	1.0	
dulled	11	10	10	9	0.22	1.0792	0.12	1.0414	1.0	1	1.0	
durst	12	10	7	6	0.24	1.1139	0.12	1.0414	1.0	1	1.0	
edged	10	10	9	9	0.2	1.0414	0.12	1.0414	1.0	1	1.0	
felled	11	10	11	10	0.22	1.0792	0.12	1.0414	1.0	1	1.0	
Fisk	30	10	0	0	0.59	1.4914	0.12	1.0414	1.0	1	1.0	
Fitz	25	10	0	0	0.49	1.415	0.12	1.0414	1.0	1	1.0	
Gare	11	10	1	1	0.22	1.0792	0.12	1.0414	1.0	1	1.0	
Harts	21	10	0	0	0.41	1.3424	0.12	1.0414	1.0	1	1.0	
Hays	47	10	0	0	0.92	1.6812	0.12	1.0414	1.0	1	1.0	
heaved	10	10	10	10	0.2	1.0414	0.12	1.0414	1.0	1	1.0	
heft	10	10	10	10	0.2	1.0414	0.12	1.0414	1.0	1	1.0	
Hud	74	10	0	0	1.45	1.8751	0.12	1.0414	1.0	1	1.0	
Hy	119	10	6	4	2.33	2.0792	0.12	1.0414	1.0	1	1.0	
Kath	17	10	0	0	0.33	1.2553	0.12	1.0414	1.0	1	1.0	
leek	15	10	9	8	0.29	1.2041	0.12	1.0414	1.0	1	1.0	
Loy	23	10	2	2	0.45	1.3802	0.12	1.0414	1.0	1	1.0	
luge	13	10	11	9	0.25	1.1461	0.12	1.0414	1.0	1	1.0	
Lum	22	10	6	4	0.43	1.3617	0.12	1.0414	1.0	1	1.0	
lumped	11	10	11	10	0.22	1.0792	0.12	1.0414	1.0	1	1.0	
mor	12	10	10	8	0.24	1.1139	0.12	1.0414	1.0	1	1.0	
neg	12	10	11	9	0.24	1.1139	0.12	1.0414	1.0	1	1.0	
Noh	13	10	1	1	0.25	1.1461	0.12	1.0414	1.0	1	1.0	
nooks	10	10	10	10	0.2	1.0414	0.12	1.0414	1.0	1	1.0	
pasts	11	10	11	10	0.22	1.0792	0.12	1.0414	1.0	1	1.0	
pawed	10	10	10	10	0.2	1.0414	0.12	1.0414	1.0	1	1.0	
peat	13	10	12	10	0.25	1.1461	0.12	1.0414	1.0	1	1.0	
ploughed	10	10	10	10	0.2	1.0414	0.12	1.0414	1.0	1	1.0	
Pows	36	10	0	0	0.71	1.5682	0.12	1.0414	1.0	1	1.0	
prawns	14	10	12	9	0.27	1.1761	0.12	1.0414	1.0	1	1.0	
prig	20	10	16	10	0.39	1.3222	0.12	1.0414	1.0	1	1.0	
qualms	15	10	13	10	0.29	1.2041	0.12	1.0414	1.0	1	1.0	
quilts	16	10	16	10	0.31	1.2304	0.12	1.0414	1.0	1	1.0	
Raj	20	10	2	1	0.39	1.3222	0.12	1.0414	1.0	1	1.0	
ream	11	10	9	9	0.22	1.0792	0.12	1.0414	1.0	1	1.0	
reaped	12	10	12	10	0.24	1.1139	0.12	1.0414	1.0	1	1.0	
riche	11	10	9	8	0.22	1.0792	0.12	1.0414	1.0	1	1.0	
Rune	50	10	11	7	0.98	1.7076	0.12	1.0414	1.0	1	1.0	
scant	12	10	10	8	0.24	1.1139	0.12	1.0414	1.0	1	1.0	
scoffed	11	10	11	10	0.22	1.0792	0.12	1.0414	1.0	1	1.0	
scrounged	12	10	11	9	0.24	1.1139	0.12	1.0414	1.0	1	1.0	
seared	11	10	8	8	0.22	1.0792	0.12	1.0414	1.0	1	1.0	
sects	13	10	12	10	0.25	1.1461	0.12	1.0414	1.0	1	1.0	
seers	13	10	10	8	0.25	1.1461	0.12	1.0414	1.0	1	1.0	
serfs	16	10	14	10	0.31	1.2304	0.12	1.0414	1.0	1	1.0	
Shay	52	10	3	3	1.02	1.7243	0.12	1.0414	1.0	1	1.0	
shirk	13	10	9	8	0.25	1.1461	0.12	1.0414	1.0	1	1.0	
Shirl	36	10	0	0	0.71	1.5682	0.12	1.0414	1.0	1	1.0	
shrines	12	10	11	9	0.24	1.1139	0.12	1.0414	1.0	1	1.0	
skewed	13	10	13	10	0.25	1.1461	0.12	1.0414	1.0	1	1.0	
Skoal	11	10	1	1	0.22	1.0792	0.12	1.0414	1.0	1	1.0	
sleds	10	10	9	9	0.2	1.0414	0.12	1.0414	1.0	1	1.0	
sleuth	10	10	9	9	0.2	1.0414	0.12	1.0414	1.0	1	1.0	
slits	15	10	15	10	0.29	1.2041	0.12	1.0414	1.0	1	1.0	
soaks	10	10	10	10	0.2	1.0414	0.12	1.0414	1.0	1	1.0	
spas	10	10	10	10	0.2	1.0414	0.12	1.0414	1.0	1	1.0	
squeaked	10	10	9	9	0.2	1.0414	0.12	1.0414	1.0	1	1.0	
strives	10	10	10	10	0.2	1.0414	0.12	1.0414	1.0	1	1.0	
suss	11	10	11	10	0.22	1.0792	0.12	1.0414	1.0	1	1.0	
swooned	11	10	10	9	0.22	1.0792	0.12	1.0414	1.0	1	1.0	
taxed	10	10	10	10	0.2	1.0414	0.12	1.0414	1.0	1	1.0	
thinned	10	10	10	10	0.2	1.0414	0.12	1.0414	1.0	1	1.0	
tilts	12	10	12	10	0.24	1.1139	0.12	1.0414	1.0	1	1.0	
trudge	12	10	12	10	0.24	1.1139	0.12	1.0414	1.0	1	1.0	
Tsar	19	10	3	3	0.37	1.301	0.12	1.0414	1.0	1	1.0	
Twill	13	10	4	3	0.25	1.1461	0.12	1.0414	1.0	1	1.0	
whisked	10	10	9	9	0.2	1.0414	0.12	1.0414	1.0	1	1.0	
wined	10	10	10	10	0.2	1.0414	0.12	1.0414	1.0	1	1.0	
Wren	19	10	5	5	0.37	1.301	0.12	1.0414	1.0	1	1.0	
Zed	52	10	2	2	1.02	1.7243	0.12	1.0414	1.0	1	1.0	
Ae	24	9	4	3	0.47	1.3979	0.11	1.0	1.0	1	1.0	
arched	9	9	9	9	0.18	1.0	0.11	1.0	1.0	1	1.0	
ayes	9	9	9	9	0.18	1.0	0.11	1.0	1.0	1	1.0	
Bal	15	9	1	1	0.29	1.2041	0.11	1.0	1.0	1	1.0	
balked	9	9	9	9	0.18	1.0	0.11	1.0	1.0	1	1.0	
Bec	19	9	3	3	0.37	1.301	0.11	1.0	1.0	1	1.0	
braised	11	9	9	8	0.22	1.0792	0.11	1.0	1.0	1	1.0	
Brant	32	9	4	2	0.63	1.5185	0.11	1.0	1.0	1	1.0	
Bray	20	9	8	5	0.39	1.3222	0.11	1.0	1.0	1	1.0	
Bret	459	9	0	0	9.0	2.6628	0.11	1.0	1.0	1	1.0	
broached	13	9	13	9	0.25	1.1461	0.11	1.0	1.0	1	1.0	
Bung	15	9	6	5	0.29	1.2041	0.11	1.0	1.0	1	1.0	
caked	9	9	9	9	0.18	1.0	0.11	1.0	1.0	1	1.0	
chock	9	9	8	8	0.18	1.0	0.11	1.0	1.0	1	1.0	
clack	22	9	15	6	0.43	1.3617	0.11	1.0	1.0	1	1.0	
cleave	10	9	5	5	0.2	1.0414	0.11	1.0	1.0	1	1.0	
clinched	9	9	9	9	0.18	1.0	0.11	1.0	1.0	1	1.0	
cliques	11	9	10	8	0.22	1.0792	0.11	1.0	1.0	1	1.0	
Coles	54	9	0	0	1.06	1.7404	0.11	1.0	1.0	1	1.0	
Cris	36	9	4	3	0.71	1.5682	0.11	1.0	1.0	1	1.0	
croon	12	9	12	9	0.24	1.1139	0.11	1.0	1.0	1	1.0	
cruised	11	9	9	8	0.22	1.0792	0.11	1.0	1.0	1	1.0	
crunched	10	9	8	7	0.2	1.0414	0.11	1.0	1.0	1	1.0	
Debs	14	9	6	5	0.27	1.1761	0.11	1.0	1.0	1	1.0	
dikes	11	9	8	7	0.22	1.0792	0.11	1.0	1.0	1	1.0	
dines	9	9	9	9	0.18	1.0	0.11	1.0	1.0	1	1.0	
domes	12	9	12	9	0.24	1.1139	0.11	1.0	1.0	1	1.0	
dredged	9	9	9	9	0.18	1.0	0.11	1.0	1.0	1	1.0	
Duce	20	9	2	2	0.39	1.3222	0.11	1.0	1.0	1	1.0	
dun	13	9	7	4	0.25	1.1461	0.11	1.0	1.0	1	1.0	
Earths	11	9	5	4	0.22	1.0792	0.11	1.0	1.0	1	1.0	
fain	15	9	8	6	0.29	1.2041	0.11	1.0	1.0	1	1.0	
farmed	21	9	21	9	0.41	1.3424	0.11	1.0	1.0	1	1.0	
Faust	25	9	0	0	0.49	1.415	0.11	1.0	1.0	1	1.0	
fete	16	9	16	9	0.31	1.2304	0.11	1.0	1.0	1	1.0	
flail	9	9	7	7	0.18	1.0	0.11	1.0	1.0	1	1.0	
fleeced	12	9	12	9	0.24	1.1139	0.11	1.0	1.0	1	1.0	
fop	11	9	11	9	0.22	1.0792	0.11	1.0	1.0	1	1.0	
frets	10	9	10	9	0.2	1.0414	0.11	1.0	1.0	1	1.0	
froth	10	9	8	8	0.2	1.0414	0.11	1.0	1.0	1	1.0	
fume	12	9	11	8	0.24	1.1139	0.11	1.0	1.0	1	1.0	
gales	9	9	8	8	0.18	1.0	0.11	1.0	1.0	1	1.0	
Gluck	16	9	3	1	0.31	1.2304	0.11	1.0	1.0	1	1.0	
Graf	16	9	0	0	0.31	1.2304	0.11	1.0	1.0	1	1.0	
Hague	11	9	0	0	0.22	1.0792	0.11	1.0	1.0	1	1.0	
Hao	25	9	2	2	0.49	1.415	0.11	1.0	1.0	1	1.0	
hoard	23	9	23	9	0.45	1.3802	0.11	1.0	1.0	1	1.0	
Horst	24	9	0	0	0.47	1.3979	0.11	1.0	1.0	1	1.0	
hubs	9	9	9	9	0.18	1.0	0.11	1.0	1.0	1	1.0	
hues	9	9	7	7	0.18	1.0	0.11	1.0	1.0	1	1.0	
huffs	9	9	9	9	0.18	1.0	0.11	1.0	1.0	1	1.0	
hulls	9	9	9	9	0.18	1.0	0.11	1.0	1.0	1	1.0	
inks	9	9	8	8	0.18	1.0	0.11	1.0	1.0	1	1.0	
jarred	11	9	8	8	0.22	1.0792	0.11	1.0	1.0	1	1.0	
Jeanne	12	9	0	0	0.24	1.1139	0.11	1.0	1.0	1	1.0	
jests	9	9	9	9	0.18	1.0	0.11	1.0	1.0	1	1.0	
joists	13	9	13	9	0.25	1.1461	0.11	1.0	1.0	1	1.0	
Khmer	17	9	0	0	0.33	1.2553	0.11	1.0	1.0	1	1.0	
klick	10	9	10	9	0.2	1.0414	0.11	1.0	1.0	1	1.0	
knaves	12	9	12	9	0.24	1.1139	0.11	1.0	1.0	1	1.0	
kneed	12	9	12	9	0.24	1.1139	0.11	1.0	1.0	1	1.0	
Lea	20	9	5	5	0.39	1.3222	0.11	1.0	1.0	1	1.0	
Lev	21	9	3	2	0.41	1.3424	0.11	1.0	1.0	1	1.0	
loons	17	9	17	9	0.33	1.2553	0.11	1.0	1.0	1	1.0	
lulled	11	9	10	8	0.22	1.0792	0.11	1.0	1.0	1	1.0	
malts	9	9	9	9	0.18	1.0	0.11	1.0	1.0	1	1.0	
mange	11	9	9	8	0.22	1.0792	0.11	1.0	1.0	1	1.0	
massed	10	9	10	9	0.2	1.0414	0.11	1.0	1.0	1	1.0	
matte	14	9	9	7	0.27	1.1761	0.11	1.0	1.0	1	1.0	
moored	9	9	9	9	0.18	1.0	0.11	1.0	1.0	1	1.0	
pegs	14	9	14	9	0.27	1.1761	0.11	1.0	1.0	1	1.0	
pent	10	9	10	9	0.2	1.0414	0.11	1.0	1.0	1	1.0	
phased	12	9	12	9	0.24	1.1139	0.11	1.0	1.0	1	1.0	
pikes	12	9	10	7	0.24	1.1139	0.11	1.0	1.0	1	1.0	
pled	12	9	10	7	0.24	1.1139	0.11	1.0	1.0	1	1.0	
plows	19	9	19	9	0.37	1.301	0.11	1.0	1.0	1	1.0	
plucks	10	9	9	8	0.2	1.0414	0.11	1.0	1.0	1	1.0	
pricked	10	9	10	9	0.2	1.0414	0.11	1.0	1.0	1	1.0	
quash	11	9	9	8	0.22	1.0792	0.11	1.0	1.0	1	1.0	
Quince	47	9	3	3	0.92	1.6812	0.11	1.0	1.0	1	1.0	
rakes	10	9	9	8	0.2	1.0414	0.11	1.0	1.0	1	1.0	
russe	10	9	8	7	0.2	1.0414	0.11	1.0	1.0	1	1.0	
scrunch	11	9	8	7	0.22	1.0792	0.11	1.0	1.0	1	1.0	
seep	9	9	9	9	0.18	1.0	0.11	1.0	1.0	1	1.0	
sheikh	30	9	16	5	0.59	1.4914	0.11	1.0	1.0	1	1.0	
Sheng	22	9	0	0	0.43	1.3617	0.11	1.0	1.0	1	1.0	
Shih	39	9	2	2	0.76	1.6021	0.11	1.0	1.0	1	1.0	
shrouds	11	9	11	9	0.22	1.0792	0.11	1.0	1.0	1	1.0	
Sil	15	9	0	0	0.29	1.2041	0.11	1.0	1.0	1	1.0	
sluice	14	9	11	6	0.27	1.1761	0.11	1.0	1.0	1	1.0	
smoothed	9	9	9	9	0.18	1.0	0.11	1.0	1.0	1	1.0	
sobbed	11	9	11	9	0.22	1.0792	0.11	1.0	1.0	1	1.0	
splurged	9	9	9	9	0.18	1.0	0.11	1.0	1.0	1	1.0	
sponged	10	9	9	9	0.2	1.0414	0.11	1.0	1.0	1	1.0	
spruced	10	9	8	8	0.2	1.0414	0.11	1.0	1.0	1	1.0	
squelch	12	9	11	8	0.24	1.1139	0.11	1.0	1.0	1	1.0	
staffed	9	9	9	9	0.18	1.0	0.11	1.0	1.0	1	1.0	
Strom	19	9	5	3	0.37	1.301	0.11	1.0	1.0	1	1.0	
teed	9	9	9	9	0.18	1.0	0.11	1.0	1.0	1	1.0	
termed	11	9	11	9	0.22	1.0792	0.11	1.0	1.0	1	1.0	
thrived	9	9	9	9	0.18	1.0	0.11	1.0	1.0	1	1.0	
trots	10	9	10	9	0.2	1.0414	0.11	1.0	1.0	1	1.0	
tugged	10	9	10	9	0.2	1.0414	0.11	1.0	1.0	1	1.0	
tugs	14	9	13	9	0.27	1.1761	0.11	1.0	1.0	1	1.0	
verve	12	9	7	6	0.24	1.1139	0.11	1.0	1.0	1	1.0	
volt	9	9	7	7	0.18	1.0	0.11	1.0	1.0	1	1.0	
wince	12	9	10	8	0.24	1.1139	0.11	1.0	1.0	1	1.0	
wowed	9	9	9	9	0.18	1.0	0.11	1.0	1.0	1	1.0	
writhe	9	9	9	9	0.18	1.0	0.11	1.0	1.0	1	1.0	
wry	10	9	10	9	0.2	1.0414	0.11	1.0	1.0	1	1.0	
zoomed	9	9	9	9	0.18	1.0	0.11	1.0	1.0	1	1.0	
Ade	15	8	1	1	0.29	1.2041	0.1	0.9542	1.0	1	1.0	
arcs	9	8	7	7	0.18	1.0	0.1	0.9542	1.0	1	1.0	
Beech	18	8	3	2	0.35	1.2788	0.1	0.9542	1.0	1	1.0	
Bey	26	8	0	0	0.51	1.4314	0.1	0.9542	1.0	1	1.0	
blanked	13	8	13	8	0.25	1.1461	0.1	0.9542	1.0	1	1.0	
bloomed	10	8	10	8	0.2	1.0414	0.1	0.9542	1.0	1	1.0	
blotch	10	8	10	8	0.2	1.0414	0.1	0.9542	1.0	1	1.0	
Blume	57	8	0	0	1.12	1.7634	0.1	0.9542	1.0	1	1.0	
bodes	10	8	10	8	0.2	1.0414	0.1	0.9542	1.0	1	1.0	
brawls	9	8	9	8	0.18	1.0	0.1	0.9542	1.0	1	1.0	
carves	8	8	6	6	0.16	0.9542	0.1	0.9542	1.0	1	1.0	
chaw	10	8	9	7	0.2	1.0414	0.1	0.9542	1.0	1	1.0	
chirps	9	8	9	8	0.18	1.0	0.1	0.9542	1.0	1	1.0	
creeds	8	8	8	8	0.16	0.9542	0.1	0.9542	1.0	1	1.0	
creeks	9	8	6	6	0.18	1.0	0.1	0.9542	1.0	1	1.0	
cued	8	8	8	8	0.16	0.9542	0.1	0.9542	1.0	1	1.0	
cussed	8	8	8	8	0.16	0.9542	0.1	0.9542	1.0	1	1.0	
dirge	9	8	9	8	0.18	1.0	0.1	0.9542	1.0	1	1.0	
doff	8	8	7	7	0.16	0.9542	0.1	0.9542	1.0	1	1.0	
drudge	9	8	9	8	0.18	1.0	0.1	0.9542	1.0	1	1.0	
dunks	8	8	7	7	0.16	0.9542	0.1	0.9542	1.0	1	1.0	
durn	8	8	7	7	0.16	0.9542	0.1	0.9542	1.0	1	1.0	
Etch	10	8	3	3	0.2	1.0414	0.1	0.9542	1.0	1	1.0	
fer	9	8	6	6	0.18	1.0	0.1	0.9542	1.0	1	1.0	
feuds	8	8	8	8	0.16	0.9542	0.1	0.9542	1.0	1	1.0	
flab	9	8	8	7	0.18	1.0	0.1	0.9542	1.0	1	1.0	
flocked	9	8	9	8	0.18	1.0	0.1	0.9542	1.0	1	1.0	
floe	11	8	11	8	0.22	1.0792	0.1	0.9542	1.0	1	1.0	
flout	10	8	10	8	0.2	1.0414	0.1	0.9542	1.0	1	1.0	
foist	8	8	8	8	0.16	0.9542	0.1	0.9542	1.0	1	1.0	
fussed	8	8	8	8	0.16	0.9542	0.1	0.9542	1.0	1	1.0	
Gaul	25	8	0	0	0.49	1.415	0.1	0.9542	1.0	1	1.0	
gaunt	8	8	7	7	0.16	0.9542	0.1	0.9542	1.0	1	1.0	
glared	8	8	8	8	0.16	0.9542	0.1	0.9542	1.0	1	1.0	
globes	18	8	9	5	0.35	1.2788	0.1	0.9542	1.0	1	1.0	
gloved	8	8	8	8	0.16	0.9542	0.1	0.9542	1.0	1	1.0	
grays	10	8	6	5	0.2	1.0414	0.1	0.9542	1.0	1	1.0	
Grosse	12	8	1	1	0.24	1.1139	0.1	0.9542	1.0	1	1.0	
gyms	8	8	7	7	0.16	0.9542	0.1	0.9542	1.0	1	1.0	
Gyn	12	8	2	2	0.24	1.1139	0.1	0.9542	1.0	1	1.0	
gypped	8	8	8	8	0.16	0.9542	0.1	0.9542	1.0	1	1.0	
hew	8	8	6	6	0.16	0.9542	0.1	0.9542	1.0	1	1.0	
hove	8	8	7	7	0.16	0.9542	0.1	0.9542	1.0	1	1.0	
huffed	8	8	8	8	0.16	0.9542	0.1	0.9542	1.0	1	1.0	
ide	8	8	7	7	0.16	0.9542	0.1	0.9542	1.0	1	1.0	
Jai	15	8	2	2	0.29	1.2041	0.1	0.9542	1.0	1	1.0	
jeers	8	8	7	7	0.16	0.9542	0.1	0.9542	1.0	1	1.0	
Joss	20	8	3	2	0.39	1.3222	0.1	0.9542	1.0	1	1.0	
Kam	70	8	0	0	1.37	1.8513	0.1	0.9542	1.0	1	1.0	
Kant	14	8	0	0	0.27	1.1761	0.1	0.9542	1.0	1	1.0	
knits	8	8	8	8	0.16	0.9542	0.1	0.9542	1.0	1	1.0	
lait	11	8	10	8	0.22	1.0792	0.1	0.9542	1.0	1	1.0	
lathe	16	8	13	7	0.31	1.2304	0.1	0.9542	1.0	1	1.0	
lech	8	8	5	5	0.16	0.9542	0.1	0.9542	1.0	1	1.0	
Lind	17	8	1	1	0.33	1.2553	0.1	0.9542	1.0	1	1.0	
lunged	10	8	9	7	0.2	1.0414	0.1	0.9542	1.0	1	1.0	
masts	8	8	8	8	0.16	0.9542	0.1	0.9542	1.0	1	1.0	
milks	9	8	9	8	0.18	1.0	0.1	0.9542	1.0	1	1.0	
mils	14	8	12	7	0.27	1.1761	0.1	0.9542	1.0	1	1.0	
